condition_id,seed,agent_position,model,game_variant,goal_framing,persona,instruction_wording,response_format,temperature,persona_format,choice,declared_choice,first_valid_choice_token,action_matches_first_token,output_sha256,output_prefix,output_suffix,tar_action_member,tar_prompt_member
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive,3003,1,gemma-4-31b,costless,none,intuitive,default,default,0.5,default,20,19,20,1,dbfd23d228ea3cdadb13e1ea2fb0510cc9040583afe7ab1a47e0c58c7b34afc6,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses exactly one higher. - The risk of choosing 11-19 is a 3-point loss compared to 20. The reward is a",stinct: The potential bonus outweighs the small risk. 19 is the most likely target for a bonus if the other player chooses 20.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive,3003,2,gemma-4-31b,costless,none,intuitive,default,default,0.5,default,20,19,20,1,dbfd23d228ea3cdadb13e1ea2fb0510cc9040583afe7ab1a47e0c58c7b34afc6,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses exactly one higher. - The risk of choosing 11-19 is a 3-point loss compared to 20. The reward is a",stinct: The potential bonus outweighs the small risk. 19 is the most likely target for a bonus if the other player chooses 20.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive,3004,1,gemma-4-31b,costless,none,intuitive,default,default,0.5,default,20,19,20,1,dbfd23d228ea3cdadb13e1ea2fb0510cc9040583afe7ab1a47e0c58c7b34afc6,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses exactly one higher. - The risk of choosing 11-19 is a 3-point loss compared to 20. The reward is a",stinct: The potential bonus outweighs the small risk. 19 is the most likely target for a bonus if the other player chooses 20.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive,3004,2,gemma-4-31b,costless,none,intuitive,default,default,0.5,default,20,19,20,1,dbfd23d228ea3cdadb13e1ea2fb0510cc9040583afe7ab1a47e0c58c7b34afc6,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses exactly one higher. - The risk of choosing 11-19 is a 3-point loss compared to 20. The reward is a",stinct: The potential bonus outweighs the small risk. 19 is the most likely target for a bonus if the other player chooses 20.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive,3005,1,gemma-4-31b,costless,none,intuitive,default,default,0.5,default,20,19,20,1,dbfd23d228ea3cdadb13e1ea2fb0510cc9040583afe7ab1a47e0c58c7b34afc6,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses exactly one higher. - The risk of choosing 11-19 is a 3-point loss compared to 20. The reward is a",stinct: The potential bonus outweighs the small risk. 19 is the most likely target for a bonus if the other player chooses 20.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive,3005,2,gemma-4-31b,costless,none,intuitive,default,default,0.5,default,20,19,20,1,dbfd23d228ea3cdadb13e1ea2fb0510cc9040583afe7ab1a47e0c58c7b34afc6,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses exactly one higher. - The risk of choosing 11-19 is a 3-point loss compared to 20. The reward is a",stinct: The potential bonus outweighs the small risk. 19 is the most likely target for a bonus if the other player chooses 20.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive,3001,1,gemma-4-31b,costless,none,competitive,default,default,0.5,default,20,19,20,1,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive,3001,2,gemma-4-31b,costless,none,competitive,default,default,0.5,default,20,19,20,1,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive,3002,1,gemma-4-31b,costless,none,competitive,default,default,0.5,default,20,19,20,1,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive,3002,2,gemma-4-31b,costless,none,competitive,default,default,0.5,default,20,19,20,1,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive,3003,1,gemma-4-31b,costless,none,competitive,default,default,0.5,default,20,19,20,1,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive,3003,2,gemma-4-31b,costless,none,competitive,default,default,0.5,default,20,19,20,1,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive,3004,1,gemma-4-31b,costless,none,competitive,default,default,0.5,default,20,19,20,1,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive,3004,2,gemma-4-31b,costless,none,competitive,default,default,0.5,default,20,19,20,1,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive,3005,1,gemma-4-31b,costless,none,competitive,default,default,0.5,default,20,19,20,1,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive,3005,2,gemma-4-31b,costless,none,competitive,default,default,0.5,default,20,19,20,1,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-neutral,3001,1,gemma-4-31b,costless,strategic,neutral,default,default,0.5,default,20,19,20,1,bbf878de1029a1e67a101960603535d044a0c16254d857fab79afe6d9a4266bf,"Analysis: - Choosing 20 guarantees 20 points. - Choosing $n \in [11, 19]$ yields 17 points, or 37 points if the opponent chooses $n+1$. - The strategy involves a race to the bottom. If both players seek the bonus, they will move from 19 dow","es 20, 19 yields 37. If the opponent chooses < 20, 19 yields 17. - Since 20 is the ""safe"" anchor, 19 maximizes potential gain.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3001/run/prompts_and_responses.jsonl.gz
